CustomerNumber,Name,Name2,City,Region,PostalCode,Street,Address,CustomerClass
0000008237,"VANDERBILT UNIVERSITY",,NASHVILLE,TN,37232,"2213 GARLAND AVE",0000056989,
0000008238,"UNIVERSITY OF NORTH CAROLINA",,"CHAPEL HILL",NC,27599,,0000056990,
0000008239,"ALBANY UNIVERSITY",,ALBANY,NY,12208,"43 NEW SCOTLAND AVE",0000057021,
0000008240,"GEORGIA PERIMETER COLLEGE",,COVINGTON,GA,30014,"239 CEDAR LN",0000057022,
0000008241,"JM USDA HNRCA TUFTS UNIVERSITY",,BOSTON,MA,02111,"711 WASHINGTON ST",0000057023,
0000008242,"FLORIDA STATE UNIVERSITY",,TALLAHASSEE,FL,32306,"319 STADIUM DR",0000057039,
0000008243,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"COUNTY RD 98 & HUTCHINSON DR",0000057050,
0000008244,"MOUNT SINAI SCHOOL OF MEDICINE",,"NEW YORK",NY,10029,"101ST ST BTWN MADISON & 5TH AVE",0000057061,
0000008245,"CORNELL UNIVERSITY","COLLEGE OF VETERINARY MEDICINE",ITHACA,NY,14853,"UPPER TOWER RD",0000057066,
0000008246,"UNIV OF TEXAS HEALTH SCIENCE CTR",,"SAN ANTONIO",TX,78249,"ONE UTSA CIR",0000057098,
0000008247,"UNIV OF NORTH CAROLINA CHAPEL HILL","BIOLOGY DEPT","CHAPEL HILL",NC,27599-3280,"133 N MEDICAL DR",0000057111,
0000008248,"UNIVERSITY OF SOUTHERN CALIFORNIA","DEPARTMENT OF MOLECULAR BIOLOGY","LOS ANGELES",CA,90089,"1050 CHILDS WAY",0000057116,
0000008249,"NATIONAL INSTS OF HEALTH / NIDDK",,BETHESDA,MD,20892,"6707 DEMOCRACY BLVD",0000057123,
0000008250,"HUMACYTE INC",,RTP,NC,27709,"7020 KIT CREEK RD",0000057126,
0000008251,"IOWA STATE UNIVERSITY",,AMES,IA,50011,"201 KILDEE",0000057131,
0000008252,"UNIVERSITY OF ARIZONA","ARIZONA CANCER CENTER",TUCSON,AZ,85724,"1515 N CAMPBELL AVE",0000057138,
0000008253,"UNIVERSITY OF LOUISVILLE",,LOUISVILLE,KY,40202,"505 S HANCOCK ST",0000057143,
0000008254,"HARVARD UNIVERSITY",,BOSTON,MA,02115,"200 LONGWOOD AVE",0000057150,
0000008255,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093-0672,"9500 GILMAN DR",0000057167,
0000008256,"NICOLAS BENDERSKY",,"SHORT HILLS",NJ,07078,"19 COLONIAL WAY",0000057172,
0000008257,"UNIVERSITY OF WISCONSIN AT MADISON",,MADISON,WI,53705,"1500 HIGHLAND AVE",0000057177,
0000008258,"TORREY PINES INST MOLECULAR STUDIES",,"SAN DIEGO",CA,92121,"3550 GENERAL ATOMICS CT",0000057182,
0000008259,"UNIV OF OKLAHOMA HEALTH SCIENCE CTR",,"OKLAHOMA CITY",OK,73104,"608 STANTON L YOUNG BLVD",0000057187,
0000008260,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000057202,
0000008261,"PRESTAGE FARMS DIAGNOSTICS LAB",,CLINTON,NC,28329,,0000057207,03
0000008262,"PRESTAGE FARMS DIAGNOSTICS LAB",,HARRELLS,NC,28444,"791 WALLACE HWY",0000057210,
0000008263,"PURDUE UNIVERSITY",,"WEST LAFAYETTE",IN,47907-2064,"201 S UNIVERSITY ST",0000057221,
0000008264,"TEXAS A & M UNIVERSITY",TEMPLE,TEMPLE,TX,77843-2472,"702 SW HK DODGEN LOOP",0000057222,
0000008265,"UNIVERSITY OF VIRGINIA",,CHARLOTTESVILLE,VA,22908,"1335 LEE ST",0000057235,
0000008266,"UNIVERSITY OF MICHIGAN",,"ANN ARBOR",MI,48109-1621,"1150 W MEDICAL CENTER DR",0000057238,
0000008267,"JOHNS HOPKINS ENTERPRISE",,BALTIMORE,MD,21205,"1915 E MADISON ST",0000057241,
0000008268,"OHIO STATE UNIVERSITY",,COLUMBUS,OH,43210,"500 W 12TH AVE",0000057246,
0000008269,"EMORY UNIVERSITY",,ATLANTA,GA,30322,"615 MICHAEL ST",0000057251,
0000008270,"TUFTS UNIVERSITY",,BOSTON,MA,02111,"37 TYLER ST",0000057268,
0000008271,"UNIVERSITY OF KANSAS MEDICAL CENTER",,"KANSAS CITY",KS,66160,"2106 OLATHE BLVD.",0000057279,
0000008272,"MEMORIAL SLOAN KETTERING CANCER CTR",,"NEW YORK",NY,10021,"408 E 69TH ST",0000057286,
0000008273,"ALBANY MEDICAL CENTER",,ALBANY,NY,12208-3478,"43 NEW SCOTLAND AVE",0000057309,
0000008274,"MEHARRY MEDICAL COLLEGE",,NASHVILLE,TN,37208,"1005 DR DB TODD JR BLVD",0000057316,
0000008275,"WASHINGTON UNIVERSITY IN ST LOUIS",OPHTHALMOLOGY,"ST. LOUIS",MO,63110,"4566 SCOTT AVE",0000057321,
0000008276,"DIAMOND V MILLS",,"CEDAR RAPIDS",IA,52407,,0000057322,02
0000008277,"DIAMOND V MILLS",,"CEDAR RAPIDS",IA,52404,"6301 KIRKWOOD BLVD",0000057323,
0000008278,HEMOPET,,"GARDEN GROVE",CA,92843,"11561 SALINAZ AVE",0000057326,
0000008279,"HARVARD UNIVERSITY",,BOSTON,MA,02115,"240 LONGWOOD AVE",0000057335,
0000008280,"BETH ISRAEL DEACONESS MEDICAL CTR",,BOSTON,MA,02115,"3 BLACKFAN CIR",0000057340,
0000008281,"SCRIPPS RESEARCH INSTITUTE",,"SAN DIEGO",CA,92121,"4122 SORRENTO VALLEY BLVD",0000057347,
0000008282,"YALE UNIVERSITY",,"NEW HAVEN",CT,06520,"330 CEDAR ST",0000057354,
0000008283,"EMORY UNIVERSITY","RADIATION ONCOLOGY",ATLANTA,GA,30322,"1365 CLIFTON RD NE",0000057362,
0000008284,"TEXAS A & M UNIVERSITY",,"COLLEGE STATION",TX,77843,"4474 TAMU",0000057366,
0000008285,"UNIV OF TEXAS HEALTH SCIENCE CTR",,HOUSTON,TX,77030,"6431 FANNIN ST",0000057373,
0000008286,"STANFORD UNIVERSITY",UROLOGY,STANFORD,CA,94305,"259 CAMPUS DR",0000057378,
0000008287,"TEXAS A & M UNIVERSITY",KINGSVILLE,KINGSVILLE,TX,78363,"1125 WEST AVE B",0000057383,
0000008288,"BRIGHAM & WOMENS HOSPITAL",,BOSTON,MA,02115,"77 AVE LOUIS PASTUER",0000057390,
0000008289,"RUTGERS UNIVERSITY",,PISCATAWAY,NJ,08854,"145 BEVIER RD",0000057393,
0000008290,"SANFORD USD MEDICAL CENTER",,"SIOUX FALLS",SD,57105,"1305 WEST 18TH ST",0000057398,
0000008291,"LUDWIG INST FOR CANCER RESEARCH",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000057411,
0000008292,"VIRGINIA TECH",,BLACKSBURG,VA,24061,"WASHINGTON ST",0000057418,
0000008293,"HUNTER COLLEGE OF CUNY",,"NEW YORK",NY,10065,"695 PARK AVE",0000057419,
0000008294,"UTAH STATE UNIVERSITY",,LOGAN,UT,84322-9200,"9200 OLD MAIN CL",0000057434,
0000008295,"ALBANY COLLEGE OF PHARMACY & HEALTH",,ALBANY,NY,12208,"9 SAMARITAN RD",0000057435,
0000008296,"FRESENIUS MEDICAL CARE N AMERICA",,OGDEN,UT,84404,"412 W 17TH ST",0000057440,
0000008297,"VANDERBILT UNIVERSITY",PATHOLOGY,NASHVILLE,TN,37232,"1161 21ST AVE S",0000057441,
0000008298,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"9000 ROCKVILLE PIKE",0000057448,
0000008299,"FUJIREBIO DIAGNOSTICS INC",,MALVERN,PA,19355,"201 GREAT VALLEY PKWY",0000057449,03
0000008300,"FUJIREBIO DIAGNOSTICS INC",,MALVERN,PA,19355,"201 GREAT VALLEY PKWY",0000057450,
0000008301,"NEW YORK UNIVERSITY","HOSPITALS CENTER","NEW YORK",NY,10016,"31ST ST & E RIVER DR",0000057457,
0000008302,"RUTGERS STATE UNIVERSITY OF NJ",,NEWARK,NJ,07103,"185 S ORANGE AVE",0000057460,
0000008303,"GEORGETOWN UNIVERSITY",,WASHINGTON,DC,20057,"3971 RESERVOIR RD NW",0000057461,
0000008304,"UNIVERSITY OF MINNESOTA",,"ST PAUL",MN,55108-1098,"1333 GORTNER AVE",0000057476,
0000008305,"WASHINGTON UNIVERSITY IN ST LOUIS",,"SAINT LOUIS",MO,63110,"4566 SCOTT AVE",0000057483,
0000008306,"WASHINGTON UNIVERSITY IN ST LOUIS",OPHTHALMOLOGY,"ST. LOUIS",MO,63110,"4566 SCOTT AVE",0000057498,
0000008311,"UNIVERSITY OF SOUTH FLORIDA",,TAMPA,FL,33620,"4202 E FOWLER AVE STOP ALN147",0000057515,
0000008312,"UNIVERSITY OF PITTSBURGH",,PITTSBURGH,PA,15213,"204 CRAFT AVE",0000057518,
0000008313,"ALKERMES INC",,WILMINGTON,OH,45177,"265 OLINGER CIR",0000057527,
0000008314,"TEXAS A & M UNIV HEALTH SCIENCE CTR",,TEMPLE,TX,76504,"702 SW HK DODGEN LOOP",0000057542,
0000008315,"NATIONAL INSTS OF HEALTH / NHLBI",,BETHESDA,MD,20892,"10 CENTER DR",0000057545,
0000008316,"TEXAS A & M UNIVERSITY",,"BRYAN COLLEGE STATION",TX,77807-3252,"4011 HWY 47",0000057550,
0000008317,"CENTER FOR DISEASE CONTROL",,ATLANTA,GA,30329,"1600 CLIFTON RD NE",0000057559,
0000008318,"UNIV OF CALIFORNIA AT DAVIS","RECEIVING DEPT",DAVIS,CA,95616-5270,"451 E HEALTH SCIENCES DR",0000057568,
0000008319,"SYNAPTIC RESEARCH LLC",,LINCOLN,NE,68510,"6521 SHENANDOAH DR",0000057579,07
0000008320,"SYNAPTIC RESEARCH LLC",,BALTIMORE,MD,21227,"1448 S ROLLING RD",0000057580,
0000008321,"COLUMBIA UNIVERSITY",,"NEW YORK",NY,10032,"650 W 168TH ST",0000057587,
0000008322,"AMGEN INC",,SEATTLE,WA,98119,"1201 AMGEN CT W",0000057594,
0000008323,"UNIVERSITY OF PENNSYLVANIA",AFCRI,PHILADELPHIA,PA,19104,"421 CURIE BLVD",0000057595,
0000008324,"MICHIGAN STATE UNIVERSITY",,"GRAND RAPIDS",MI,49503,"333 BOSTWICK AVE",0000057608,
0000008325,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94115,"2340 SUTTER ST",0000057617,
0000008326,"VANDERBILT UNIVERSITY",,NASHVILLE,TN,37232,"2213 GARLAND AVE",0000057620,
0000008327,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202-5121,"975 W WALNUT ST",0000057623,
0000008328,"TEXAS TECH UNIV HEALTH SCIENCE CTR",,AMARILLO,TX,79106,"1406 COULTER",0000057628,
0000008329,"UNIVERSITY OF TOLEDO",,TOLEDO,OH,43614,"3000 ARLINGTON AVE",0000057633,
0000008330,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000057636,
0000008331,"UNIVERSITY OF VIRGINIA",,CHARLOTTESVILLE,VA,22908,"345 CRISPELL DR",0000057641,
0000008332,"JOSLIN DIABETES CENTER INC",,BOSTON,MA,02215-5306,"ONE JOSLIN PLACE",0000057646,
0000008333,"UNIVERSITY OF MARYLAND",,BALTIMORE,MD,21201,"655 W BALTIMORE ST",0000057651,
0000008334,"MISSOURI WESTERN UNIVERSITY",,"SAINT JOSEPH",MO,64507-2246,"4525 DOWNS DR",0000057656,01
0000008335,"MISSOURI WESTERN UNIVERSITY",,"SAINT JOSEPH",MO,64507-2246,"4525 DOWNS DR",0000057657,
0000008336,"PFIZER CTI","MISSION BAY","SAN FRANCISCO",CA,94158-0002,"1700 OWENS ST",0000057662,
0000008337,"EMORY UNIVERSITY",PHARMACOLOGY,ATLANTA,GA,30322,"1510 CLIFTON RD NE",0000057671,
0000008338,"UNIV OF NORTH CAROLINA CHAPEL HILL",,"CHAPEL HILL",NC,27514,"120 MASON FARM RD",0000057676,
0000008339,"COLUMBIA UNIVERSITY",,"NEW YORK",NY,10032,"1130 ST NICHOLAS AVE",0000057681,
0000008340,"NORTH CAROLINA STATE UNIVERSITY",,RALEIGH,NC,27606,"1575 VARSITY RESEARCH DR",0000057688,
0000008341,"MOUNT SINAI MEDICAL SCHOOL",,"NEW YORK",NY,10029,"1425 MADISON AVE",0000057691,
0000008342,"UNIVERSITY OF PENNSYLVANIA",,PHILADELPHIA,PA,19104,"3800 SPRUCE ST",0000057698,
0000008343,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202,"980 W WALNUT ST",0000057709,
0000008344,"NATIONAL INSTS OF HEALTH / NIEHS",,"RESEARCH TRIANGLE PARK",NC,27709,"111 TW ALEXANDER DR",0000057718,
0000008345,"UNIVERSITY OF KENTUCKY","MARKEY CANCER CENTER",LEXINGTON,KY,40536-0096,"800 ROSE ST",0000057725,
0000008346,"UNIVERSITY OF CHICAGO","HUMAN GENETICS",CHICAGO,IL,60637,"929 E 57TH ST",0000057726,
0000008347,"MCLEAN HOSPITAL","CENTRAL RECEIVING",BELMONT,MA,02478,"115 MILL ST",0000057731,
0000008348,"NORTHWESTERN UNIVERSITY","CANCER CTR LAB",CHICAGO,IL,60611,"303 E SUPERIOR ST",0000057734,
0000008349,"NUMIRA BIOSCIENCES",,"SALT LAKE CITY",UT,84108,"560 ARAPEEN DR",0000057739,02
0000008350,"NUMIRA BIOSCIENCES",,BOTHELL,WA,98021,"22002 26TH AVE SOUTHEAST",0000057740,
0000008351,"UNIV OF TENNESSEE HEALTH SCI CTR",PHYSIOLOGY,MEMPHIS,TN,38138,"894 UNION AVE",0000057753,
0000008352,"SOUTHERN ILLINOIS UNIVERSITY","SCHOOL OF MEDICINE",CARBONDALE,IL,62901-4310,"600 AGRICULTURE DR",0000057765,01
0000008353,"SOUTHERN ILLINOIS UNIVERSITY","SCHOOL OF MEDICINE",CARBONDALE,IL,62901-4310,"600 AGRICULTURE DR",0000057766,
0000008354,"JOHNS HOPKINS UNIVERSITY",,BALTIMORE,MD,21224,"5501 HOPKINS BAYVIEW CIR",0000057775,
0000008355,"MOUNT SINAI SCHOOL OF MEDICINE",,"NEW YORK",NY,10029,"101ST ST BTWN MADISON & 5TH AVE",0000057788,
0000008356,"NEW YORK UNIV SCHOOL OF MEDICINE","NYULMC MAIN RECEIVING DOCK","NEW YORK",NY,10016-6481,"31ST ST & E RIVER DR",0000057789,
0000008357,"CENTOCOR INC",,RARITAN,NJ,08869-1425,"1000 ROUTE 202",0000057792,
0000008358,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"9000 ROCKVILLE PIKE",0000057793,
0000008359,"LAST WAGON RANCH",,CYPRESS,TX,77429-5188,"13714 VINERY LANE",0000057796,
0000008360,"EMORY UNIVERSITY",,ATLANTA,GA,30322,"101 WOODRUFF CIR",0000057797,
0000008361,PHOSPHOSOLUTIONS,,AURORA,CO,80045,"12635 E MONTVIEW BLVD",0000057810,02
0000008362,"NATIONAL INSTS OF HEALTH / NIEHS",,"RESEARCH TRIANGLE PARK",NC,27709,"111 TW ALEXANDER DR",0000057817,
0000008363,"MOREHOUSE SCHOOL OF MEDICINE","DEPT. OF PHARMACOLOGY & TOXICOLOGY",ATLANTA,GA,30310,"720 WESTVIEW DR",0000057828,
0000008364,"DEPARTMENT OF VETERAN AFFAIRS",,"IOWA CITY",IA,52246,"601 HWY 6 WEST",0000057833,
0000008365,"CRYSTAL BIOSCIENCE",,EMERYVILLE,CA,94608,"5980 HORTON ST",0000057838,03
0000008366,"CRYSTAL BIOSCIENCE",,EMERYVILLE,CA,94608,"5980 HORTON ST",0000057839,
0000008367,"UNIVERSITY OF ARIZONA",PHARMACY,TUCSON,AZ,85719,"1703 E MABEL ST",0000057846,
0000008368,"PARTNERS HEALTHCARE SYSTEM",HIM,BOSTON,MA,02115,"77 AVE LOUIS PASTEUR",0000057851,
0000008369,"DELCATH SYSTEMS INC",,"NEW YORK",NY,10019,"810 7TH AVE",0000057854,07
0000008370,"DELCATH SYSTEMS INC",,QUEENSBURY,NY,12804,"566 QUEENSBURY AVE",0000057855,
0000008371,"NTL JEWISH MEDICAL & RESEARCH CTR",,DENVER,CO,80206,"1400 JACKSON ST",0000057863,
0000008372,"UNIVERSITY OF PITTSBURGH",,PITTSBURGH,PA,15213,"200 LOTHROP ST",0000057868,
0000008373,"GLOBAL BIOLOGICALS SUPPLY CHAIN",,MALVERN,PA,19355,"200 GREAT VALLEY PKWY",0000057873,
0000008374,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"675 CHARLES E YOUNG DR S",0000057881,
0000008375,"BLOOD SYSTEMS LABORATORIES",,"SAN FRANCISCO",CA,94118,"270 MASONIC AVE",0000057896,02
0000008376,"BLOOD SYSTEMS LABORATORIES",,"SAN FRANCISCO",CA,94118,"270 MASONIC AVE",0000057899,
0000008377,"UNIVERSITY OF PITTSBURGH",,PITTSBURGH,PA,15213,"5117 CENTRE AVE",0000057902,
0000008378,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92103,"214 DICKINSON ST",0000057906,
0000008379,"UNIV OF CALIFORNIA AT SAN FRANCISCO",PARNASSUS,"SAN FRANCISCO",CA,94143,"35 MEDICAL CENTER WAY",0000057911,
0000008380,"BOSTON UNIVERSITY MEDICAL SCHOOL",,BOSTON,MA,02118,"650 ALBANY ST",0000057916,
0000008381,"UNIV OF CALIFORNIA AT BERKELEY",,BERKELEY,CA,94720,"1 BARKER HALL",0000057919,
0000008382,"NEW YORK UNIV SCHOOL OF MEDICINE","STERLING FOREST",TUXEDO,NY,10987-5007,"57 OLD FORGE RD",0000057928,
0000008383,"SCIKON INNOVATIONS",,"CHAPEL HILL",NC,27515,,0000057936,02
0000008384,"SCIKON INNOVATIONS",,"RESEARCH TRIANGLE PARK",NC,27709,"2 DAVIS DR/FFVC",0000057937,
0000008385,"MASSACHUSETTS GENERAL HOSPITAL","CHARLES RIVER PLAZA NORTH",BOSTON,MA,02114,"185 CAMBRIDGE ST",0000057940,
0000008386,"UNIVERSITY OF ILLINOIS","DEPT 1-726",URBANA,IL,61802,"2001 S LINCOLN AVE",0000057947,
0000008387,"UNIVERSITY OF UTAH","HUNTSMAN CANCER CENTER","SALT LAKE CITY",UT,84112,"2000 CIRCLE OF HOPE",0000057956,
0000008388,"CINCINNATI CHILDRENS HOSPITAL",,CINCINNATI,OH,45229-3039,"240 ALBERT SABIN WAY",0000057961,
0000008389,"CENTER FOR DISEASE CONTROL",,ATLANTA,GA,30329,"1600 CLIFTON RD NE",0000057966,
0000008390,"UNIVERSITY OF IOWA",,"IOWA CITY",IA,52242,"285 NEWTON RD",0000057983,
0000008391,"HEALTH RESEARCH INC",,BUFFALO,NY,14263,"ELM ST & CARLTON ST",0000057984,
0000008392,"DARTMOUTH MEDICAL SCHOOL",,LEBANON,NH,03756,"1 MEDICAL CENTER DR",0000057987,
0000008393,"BOSTON UNIVERSITY",,BOSTON,MA,02118,"72 E CONCORD ST",0000058002,
0000008394,"UNIVERSITY OF ALABAMA",,BIRMINGHAM,AL,35294,"720 20TH ST SOUTH",0000058009,
0000008395,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35294,"1900 UNIVERSITY BLVD",0000058016,
0000008396,"GREEN MOUNTAIN ANTIBODIES",,BURLINGTON,VT,05401,"1 MILL ST",0000058019,
0000008397,"UNIV OF CALIFORNIA AT DAVIS","BIOMEDICAL ENGINEERING",DAVIS,CA,95616-5270,"451 E HEALTH SCIENCES DR",0000058022,
0000008398,"UNIVERSITY OF NEBRASKA AT LINCOLN",,LINCOLN,NE,68503,"1901 VINE ST",0000058027,
0000008399,"IMMUNOMIC THERAPEUTICS",,GAITHERSBURG,MD,20884,,0000058030,02
0000008400,"IMMUNOMIC THERAPEUTICS",,ROCKVILLE,MD,20850,"9622 MEDICAL CENTER DR",0000058031,
0000008401,"BIOX CORPORATION",,"MIAMI LAKES",FL,33015,"6187 NW 167 ST",0000058036,02
0000008402,"US BIO MAX INC",,ROCKWILD,MD,20850,"223 FORREST AVE",0000058039,
0000008403,"GLOBAL BLOOD TARGETING",,"SAN FRANCISCO",CA,94107,"665 3RD ST",0000058044,
0000008404,"UNIVERSITY OF WISCONSIN",,MADISON,WI,53706,"1300 UNIVERSITY AVE",0000058063,
0000008405,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"9000 ROCKVILLE PIKE",0000058082,
0000008406,"WHITEHEAD INSTITUTE",,CAMBRIDGE,MA,02142,"9 CAMBRIDGE CTR",0000058087,
0000008407,"UNIVERSITY OF IOWA",,"IOWA CITY",IA,52242,"375 NEWTON RD",0000058088,
0000008408,"NORTH CAROLINA STATE UNIVERSITY","CHEMICAL & BIOMOLECULAR ENGINEERI",RALEIGH,NC,27695,"911 PARTNERS WAY",0000058093,
0000008409,"HARVARD MEDICAL SCHOOL",,BOSTON,MA,02115,"200 LONGWOOD AVE",0000058098,
0000008410,"LEIDOS BIOMEDICAL RESEARCH INC","FKA - SAIC - FREDERICK",FREDERICK,MD,21702,"1050 BOYLES ST",0000058103,
0000008411,"NEW BELLEVUE",,"NEW YORK",NY,10016-9196,"462 FIRST AVE",0000058120,
0000008412,"HARVARD MEDICAL SCHOOL",,BOSTON,MA,02115,"200 LONGWOOD AVE",0000058121,
0000008413,"UNIVERSITY OF MINNESOTA",,MINNEAPOLIS,MN,55455,"420 WASHINGTON AVE SE",0000058130,
0000008414,"WRIGHT STATE UNIVERSITY",,DAYTON,OH,45435,"3640 COLONEL GLENN HWY",0000058145,
0000008415,"NEUBIOGENE INC",,PASADENA,CA,91107,"2265 E FOOTHILL BLVD",0000058154,07
0000008416,"NEUBIOGENE INC",,PASADENA,CA,91107,"2265 E FOOTHILL BLVD",0000058155,
0000008417,"RHODE ISLAND HOSPITAL","NEUTROPHIL PRIMING",PROVIDENCE,RI,02903,"593 EDDY ST",0000058162,
0000008418,"MERSANA THERAPEUTICS",,CAMBRIDGE,MA,02139,"840 MEMORIAL DR",0000058167,07
0000008419,"MERSANA THERAPEUTICS",,CAMBRIDGE,MA,02139,"840 MEMORIAL DR",0000058168,
0000008420,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202-5121,"975 W WALNUT ST",0000058189,
0000008421,"UNIVERSITY OF WISCONSIN",OPHTHALMOLOGY,MADISON,WI,53706,"1300 UNIVERSITY AVE",0000058196,
0000008422,"WASHINGTON UNIVERSITY IN ST LOUIS",,"SAINT LOUIS",MO,63110,"425 S EUCLID AVE",0000058209,
0000008423,"NATIONAL INSTS OF HEALTH / NIAID",,BETHESDA,MD,20892,"33 NORTH DR",0000058212,
0000008424,"UNIVERSITY OF PITTSBURGH",,PITTSBURGH,PA,15219,"450 TECHNOLOGY DR",0000058213,
0000008425,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"811 MEDICAL SCIENCE 1",0000058226,
0000008426,"CITY OF HOPE",,DUARTE,CA,91010,"1500 E DUARTE RD",0000058229,
0000008427,"CENTRE FOR IC&SR",,CHENNAI,,600036,"IIT MADRAS",0000058234,01
0000008428,"DUKE UNIVERSITY MEDICAL CENTER",,DURHAM,NC,27708,"308 RESEARCH DR",0000058241,
0000008429,"EAST TENNESSEE STATE UNIVERSITY",,"JOHNSON CITY",TN,37614,"100 CR DR",0000058250,
0000008430,"CALIFORNIA DEPT OF PUBLIC HEALTH",,RICHMOND,CA,94804,"850 MARINA BAY PKWY",0000058253,
0000008431,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7838 TRADE ST",0000058260,
0000008432,"UNIV OF CALIFORNIA AT SAN FRANCISCO","DEPT. OF BIOCHEMISTRY","SAN FRANCISCO",CA,94158,"600 16TH ST",0000058266,
0000008433,"FIVE PRIME THERAPEUTICS INC",,"SOUTH SAN FRANCISCO",CA,94080,"2 CORPORATE DR",0000058273,
0000008434,"JOHNS HOPKINS UNIVERSITY",,BALTIMORE,MD,21231,"1550 ORLEANS ST",0000058278,
0000008435,"UNIVERSITY OF MARYLAND","INSTITUTE OF HUMAN VIROLOGY",BALTIMORE,MD,21201,"725 W LOMBARD ST",0000058279,
0000008436,"MIDWESTERN UNIVERSITY",BIOCHEMISTRY,GLENDALE,AZ,85308,"19555 N 59TH AVE",0000058284,
0000008437,"ALBANY MEDICAL CENTER",,ALBANY,NY,12208,"43 NEW SCOTLAND AVE",0000058297,
0000008438,"UNIV OF CALIFORNIA AT DAVIS","PATHOLOGY, MICROBIOLOGY & IMMUNOL",DAVIS,CA,95616,"ONE SHIELDS AVE",0000058298,
0000008439,"YALE UNIVERSITY","MCELL RESEARCH","NEW HAVEN",CT,06519,"295 CONGRESS AVE",0000058303,
0000008440,"UNIVERSITY OF MICHIGAN","KELLOGG EYE CENTER","ANN ARBOR",MI,48105-1910,"1000 WALL ST",0000058308,
0000008441,"BRIGHAM YOUNG UNIVERSITY",,PROVO,UT,84602,,0000058315,
0000008442,"PENN STATE COLLEGE OF MEDICINE",,HERSHEY,PA,17033,"500 UNIVERSITY DR",0000058334,
0000008443,"UNIVERSITY OF IOWA",,"IOWA CITY",IA,52242,"500 NEWTON RD",0000058361,
0000008444,"BOYCE THOMPSON INSTITUTE","AT CORNELL UNIVERSITY",ITHACA,NY,14853,"TOWER RD",0000058372,01
0000008445,"BOYCE THOMPSON INSTITUTE","AT CORNELL UNIVERSITY",ITHACA,NY,14853,"TOWER RD",0000058373,
0000008446,"MEHARRY MEDICAL COLLEGE",,NASHVILLE,TN,37208,"1005 DR DB TODD JR BLVD",0000058386,
0000008447,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES EAST YOUNG S",0000058387,
0000008448,"UNIVERSITY OF FLORIDA",,GAINESVILLE,FL,32610,"1600 SW ARCHER RD",0000058388,
0000008449,"YALE UNIVERSITY - MED SCH RECVG","MCELL RESEARCH","NEW HAVEN",CT,06510,"200 S FRONTAGE RD",0000058389,
0000008450,"MEMORIAL SLOAN KETTERING CANCER CTR",,"NEW YORK",NY,10021,"408 E 69TH ST",0000058392,
0000008451,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202-5254,"1044 W WALNUT ST",0000058401,
0000008452,"UNIV OF CALIFORNIA AT SAN DIEGO","CELLULAR/MOLECULAR MED. - EAST","SAN DIEGO",CA,92121,"7835 TRADE ST",0000058414,
0000008453,"BIOGEN IDEC",,SOMMERVILLE,MA,02143,"61 MEDFORD ST",0000058419,
0000008454,"IMM TECH CORPORATION",,"NEW WINDSOR",MD,21776,,0000058436,02
0000008455,"STEWARD RESEARCH CORPORATION","ST ELIZABAETHS MEDICAL CENTER",BRIGHTON,MA,02135,"736 CAMBRIDGE ST",0000058437,
0000008456,"MEMORIAL SLOAN KETTERING CANCER CT","***DO NOT USE AS OF 4/4/2013***","NEW YORK",NY,10021,"408 E 69TH ST",0000058440,
0000008457,"UNIV OF CALIFORNIA LOS ANGELES","HUMAN GENETICS","LOS ANGELES",CA,90095,"695 CHARLES E YOUNG DR S",0000058451,
0000008458,"IMM TECH CORPORATION",,"NEW WINDSOR",MD,21776,"206 HIGH ST",0000058456,
0000008459,"VENENUM BIODESIGN LLC",,HAMILTON,NJ,08690,"2439 KUSER RD",0000058465,07
0000008460,"VENENUM BIODESIGN LLC",,HAMILTON,NJ,08691,"8 BLACK FOREST RD",0000058466,
0000008461,"STANFORD UNIVERSITY",,"PALO ALTO",CA,94305-5118,"300 PASTEUR DR",0000058475,
